Learner_ID,Enrollment_Date,Cohort_Month,Course_Category,Plan_Type,Plan_Fee_INR,Payment_Method,Lead_Source,Device_Type,Employment_Status,Age,Gender,City_Tier,Program_Duration_Weeks,Status,Completion_Pct,Dropout_Week,Dropout_Reason,Last_Active_Date,Videos_Watched,Assignments_Submitted,Mentor_Sessions,Avg_Weekly_Hours,Login_Days_Per_Week,NPS_Score,Placement_Eligible,Placed,Placement_Salary_INR,Placement_Company_Tier
LRN-12037,2023-07-12,2023-07,UI/UX Design,Quarterly,7999,Net Banking,Organic Search,Tablet,Student,24,Other,Tier 1,18,Dropped,5.6,1.0,Technical issues,2023-07-19,3,0,3,4.3,3.0,4,False,False,,
LRN-12038,2023-06-04,2023-06,UI/UX Design,Quarterly,7999,Debit Card,Paid Ads,Mobile,Student,21,Female,Tier 1,18,Active,55.6,,,2023-08-13,22,6,4,6.0,4.3,6,False,False,,
LRN-12039,2023-06-04,2023-06,Data Science & Analytics,Monthly,2999,Net Banking,Paid Ads,Mobile,Job Seeker,37,Female,Tier 2,24,Active,45.8,,,2023-08-20,30,9,6,9.2,3.7,7,False,False,,
LRN-12040,2023-07-22,2023-07,Data Science & Analytics,Monthly,2999,Credit Card,Paid Ads,Desktop,Student,26,Other,Tier 2,24,Dropped,62.5,15.0,Lost interest,2023-11-04,24,6,0,1.3,1.4,3,False,False,,
LRN-12041,2022-01-21,2022-01,Web Development,Quarterly,7999,UPI,Organic Search,Desktop,Student,33,Female,Tier 1,20,Completed,96.1,,,2022-06-10,77,16,9,6.5,5.3,9,True,True,770372.0,Tier 2
LRN-12042,2023-02-04,2023-02,Data Science & Analytics,Monthly,2999,Debit Card,Organic Search,Mobile,Job Seeker,20,Female,Tier 2,24,Completed,95.3,,,2023-07-22,92,22,4,13.0,6.0,7,True,True,1126885.0,Tier 3
LRN-12043,2023-04-27,2023-04,Web Development,Annual,24999,Debit Card,Paid Ads,Tablet,Working Professional,38,Female,Tier 1,20,Completed,99.6,,,2023-09-14,78,17,9,10.6,5.1,10,True,True,1080829.0,Tier 1
LRN-12044,2022-02-14,2022-02,Digital Marketing,Monthly,2999,Credit Card,Social Media,Tablet,Working Professional,38,Female,Tier 2,16,Dropped,6.2,1.0,Lost interest,2022-02-21,3,0,3,0.5,2.1,5,False,False,,
LRN-12045,2023-10-13,2023-10,Web Development,Monthly,2999,Credit Card,Organic Search,Mobile,Working Professional,25,Female,Tier 3,20,Completed,95.8,,,2024-03-01,57,19,12,12.8,4.4,9,True,True,437652.0,Tier 3
LRN-12046,2023-02-01,2023-02,Data Science & Analytics,Quarterly,7999,UPI,Paid Ads,Desktop,Student,37,Female,Tier 2,24,Dropped,16.7,4.0,Technical issues,2023-03-01,6,1,1,1.2,2.2,3,False,False,,
LRN-12047,2023-01-18,2023-01,Web Development,Quarterly,7999,Net Banking,Referral,Desktop,Job Seeker,32,Male,Tier 1,20,Dropped,45.0,9.0,Financial reasons,2023-03-22,6,4,1,4.1,1.4,2,False,False,,
LRN-12048,2022-09-17,2022-09,UI/UX Design,Quarterly,7999,Debit Card,Organic Search,Desktop,Student,38,Other,Tier 1,18,Completed,95.8,,,2023-01-21,61,16,11,8.1,4.3,9,True,True,826948.0,Tier 3
LRN-12049,2022-01-17,2022-01,Web Development,Monthly,2999,Credit Card,Email Campaign,Mobile,Working Professional,30,Other,Tier 2,20,Dropped,5.0,1.0,Financial reasons,2022-01-24,4,1,3,3.8,2.5,3,False,False,,
LRN-12050,2023-01-01,2023-01,Data Science & Analytics,Quarterly,7999,Net Banking,Social Media,Desktop,Working Professional,19,Male,Tier 1,24,Active,75.0,,,2023-05-07,48,13,4,7.2,4.8,7,False,False,,
LRN-12051,2022-03-11,2022-03,Digital Marketing,Monthly,2999,Credit Card,Referral,Mobile,Freelancer,36,Female,Tier 1,16,Dropped,50.0,8.0,Lost interest,2022-05-06,13,2,1,4.7,1.1,4,False,False,,
LRN-12052,2022-12-20,2022-12,UI/UX Design,Monthly,2999,Debit Card,Email Campaign,Mobile,Working Professional,23,Male,Tier 2,18,Active,77.8,,,2023-03-28,26,6,5,9.5,3.2,6,False,False,,
LRN-12053,2022-09-04,2022-09,Web Development,Monthly,2999,UPI,Social Media,Desktop,Student,29,Male,Tier 1,20,Completed,98.0,,,2023-01-22,50,18,4,8.0,3.9,10,True,True,851430.0,Startup
LRN-12054,2023-11-04,2023-11,UI/UX Design,Monthly,2999,Credit Card,Social Media,Tablet,Working Professional,26,Female,Tier 1,18,Dropped,44.4,8.0,Lost interest,2023-12-30,4,4,0,2.5,1.2,2,False,False,,
LRN-12055,2023-10-06,2023-10,UI/UX Design,Monthly,2999,UPI,Referral,Desktop,Working Professional,35,Female,Tier 3,18,Completed,98.0,,,2024-02-09,66,16,9,9.6,4.2,9,True,False,,
LRN-12056,2022-04-17,2022-04,Digital Marketing,Annual,24999,Debit Card,Organic Search,Mobile,Freelancer,29,Male,Tier 1,16,Completed,97.4,,,2022-08-07,48,13,11,11.1,3.7,8,True,True,890240.0,Tier 3
LRN-12057,2023-08-19,2023-08,Digital Marketing,Monthly,2999,Credit Card,Paid Ads,Tablet,Student,36,Other,Tier 3,16,Completed,96.9,,,2023-12-09,58,16,7,7.0,4.1,7,True,False,,
LRN-12058,2022-12-07,2022-12,Data Science & Analytics,Annual,24999,Net Banking,Referral,Mobile,Working Professional,22,Female,Tier 1,24,Completed,96.8,,,2023-05-24,62,21,5,10.6,4.3,8,True,True,481790.0,Startup
LRN-12059,2022-05-17,2022-05,UI/UX Design,Monthly,2999,UPI,Organic Search,Mobile,Job Seeker,20,Female,Tier 1,18,Completed,99.4,,,2022-09-20,51,16,11,8.5,6.2,7,True,True,1199925.0,Tier 2
LRN-12060,2022-02-15,2022-02,Web Development,Quarterly,7999,Credit Card,Referral,Tablet,Working Professional,36,Female,Tier 2,20,Completed,97.4,,,2022-07-05,70,20,6,12.2,5.9,8,True,True,795564.0,Tier 2
LRN-12061,2022-12-27,2022-12,UI/UX Design,Monthly,2999,UPI,Paid Ads,Desktop,Working Professional,37,Female,Tier 2,18,Active,94.4,,,2023-04-25,50,11,3,9.8,4.8,6,False,False,,
LRN-12062,2023-07-14,2023-07,Digital Marketing,Monthly,2999,Net Banking,Referral,Mobile,Student,31,Male,Tier 3,16,Dropped,43.8,7.0,Poor mentor support,2023-09-01,12,0,0,0.6,1.6,2,False,False,,
LRN-12063,2022-12-13,2022-12,Web Development,Quarterly,7999,UPI,Social Media,Mobile,Working Professional,30,Female,Tier 1,20,Completed,98.1,,,2023-05-02,71,16,9,9.4,3.9,10,True,True,563172.0,Tier 3
LRN-12064,2023-10-21,2023-10,UI/UX Design,Monthly,2999,Net Banking,Referral,Desktop,Working Professional,36,Female,Tier 2,18,Active,94.4,,,2024-02-17,34,6,4,5.3,3.1,6,False,False,,
LRN-12065,2022-06-29,2022-06,Data Science & Analytics,Monthly,2999,Debit Card,Social Media,Desktop,Student,35,Male,Tier 3,24,Active,8.3,,,2022-07-13,5,0,3,3.6,2.7,6,False,False,,
LRN-12066,2023-12-03,2023-12,UI/UX Design,Quarterly,7999,Debit Card,Organic Search,Desktop,Working Professional,29,Female,Tier 2,18,Completed,98.9,,,2024-04-07,71,15,11,12.9,5.1,9,True,True,946809.0,Startup
LRN-12067,2023-04-21,2023-04,Web Development,Monthly,2999,UPI,Social Media,Mobile,Student,26,Male,Tier 3,20,Completed,96.0,,,2023-09-08,51,20,9,10.2,3.6,9,True,False,,
LRN-12068,2023-12-14,2023-12,Web Development,Annual,24999,Debit Card,Paid Ads,Desktop,Job Seeker,32,Female,Tier 1,20,Completed,97.1,,,2024-05-02,71,19,4,13.5,4.9,9,True,False,,
LRN-12069,2023-05-06,2023-05,Digital Marketing,Quarterly,7999,Debit Card,Paid Ads,Desktop,Freelancer,29,Female,Tier 1,16,Completed,99.7,,,2023-08-26,64,15,11,13.2,3.9,7,True,True,537522.0,Tier 2
LRN-12070,2023-10-09,2023-10,Data Science & Analytics,Monthly,2999,Net Banking,Paid Ads,Mobile,Student,29,Female,Tier 2,24,Dropped,50.0,12.0,Technical issues,2024-01-01,5,0,0,1.2,2.9,1,False,False,,
LRN-12071,2022-07-06,2022-07,Digital Marketing,Monthly,2999,Credit Card,Paid Ads,Desktop,Job Seeker,28,Other,Tier 1,16,Completed,95.1,,,2022-10-26,61,12,10,12.1,6.0,7,True,True,734538.0,Tier 3
LRN-12072,2022-05-19,2022-05,UI/UX Design,Monthly,2999,Net Banking,Organic Search,Mobile,Working Professional,30,Male,Tier 1,18,Active,55.6,,,2022-07-28,25,8,3,3.2,4.2,8,False,False,,
LRN-12073,2022-03-06,2022-03,Web Development,Monthly,2999,Debit Card,Organic Search,Desktop,Working Professional,20,Other,Tier 1,20,Dropped,10.0,2.0,Content too difficult,2022-03-20,3,1,2,3.8,2.6,5,False,False,,
LRN-12074,2023-04-14,2023-04,Data Science & Analytics,Annual,24999,UPI,Paid Ads,Mobile,Working Professional,31,Female,Tier 2,24,Dropped,8.3,2.0,Lost interest,2023-04-28,1,1,0,2.9,1.1,3,False,False,,
LRN-12075,2022-02-07,2022-02,Data Science & Analytics,Quarterly,7999,Net Banking,Paid Ads,Desktop,Student,38,Other,Tier 3,24,Completed,98.5,,,2022-07-25,62,19,4,8.1,4.1,7,True,True,1109455.0,Tier 3
LRN-12076,2022-10-28,2022-10,UI/UX Design,Monthly,2999,UPI,Paid Ads,Mobile,Student,37,Female,Tier 1,18,Completed,97.8,,,2023-03-03,61,17,7,6.6,6.0,7,True,False,,
LRN-12077,2022-07-26,2022-07,UI/UX Design,Annual,24999,Credit Card,Organic Search,Mobile,Job Seeker,36,Female,Tier 1,18,Completed,95.9,,,2022-11-29,48,16,4,6.8,4.3,9,True,False,,
LRN-12078,2022-02-14,2022-02,UI/UX Design,Annual,24999,Net Banking,Social Media,Mobile,Job Seeker,26,Female,Tier 1,18,Completed,98.0,,,2022-06-20,59,17,6,12.2,4.0,9,True,False,,
LRN-12079,2022-07-24,2022-07,Digital Marketing,Monthly,2999,Net Banking,Organic Search,Mobile,Working Professional,35,Other,Tier 2,16,Completed,99.5,,,2022-11-13,60,13,5,12.1,5.8,7,True,False,,
LRN-12080,2022-02-12,2022-02,Data Science & Analytics,Annual,24999,UPI,Social Media,Tablet,Student,27,Female,Tier 1,24,Completed,95.2,,,2022-07-30,76,21,5,9.0,4.8,9,True,False,,
LRN-12081,2022-11-20,2022-11,Web Development,Quarterly,7999,Debit Card,Paid Ads,Mobile,Job Seeker,27,Male,Tier 2,20,Dropped,50.0,10.0,Lack of time,2023-01-29,8,5,3,3.0,1.1,5,False,False,,
LRN-12082,2022-11-14,2022-11,UI/UX Design,Annual,24999,UPI,Organic Search,Mobile,Working Professional,25,Female,Tier 1,18,Completed,96.6,,,2023-03-20,50,16,6,12.5,5.5,7,True,False,,
LRN-12083,2023-06-12,2023-06,UI/UX Design,Monthly,2999,Credit Card,Social Media,Mobile,Freelancer,27,Male,Tier 2,18,Completed,95.6,,,2023-10-16,56,15,8,7.2,4.6,10,True,True,557048.0,Tier 1
LRN-12084,2023-02-12,2023-02,UI/UX Design,Quarterly,7999,Credit Card,Organic Search,Mobile,Student,30,Female,Tier 1,18,Completed,98.3,,,2023-06-18,53,15,9,12.2,6.1,9,True,True,771488.0,Startup
LRN-12085,2023-07-11,2023-07,Data Science & Analytics,Quarterly,7999,Net Banking,Referral,Mobile,Student,19,Female,Tier 1,24,Completed,97.0,,,2023-12-26,73,21,4,11.5,4.1,8,True,True,460436.0,Tier 3
LRN-12086,2023-04-30,2023-04,Web Development,Monthly,2999,Debit Card,Organic Search,Mobile,Student,32,Male,Tier 1,20,Active,70.0,,,2023-08-06,35,9,4,9.2,3.2,8,False,False,,
LRN-12087,2022-09-17,2022-09,Data Science & Analytics,Quarterly,7999,Net Banking,Paid Ads,Mobile,Working Professional,33,Female,Tier 2,24,Completed,97.9,,,2023-03-04,77,23,7,12.3,4.1,10,True,True,868945.0,Tier 2
LRN-12088,2022-02-07,2022-02,UI/UX Design,Monthly,2999,Net Banking,Paid Ads,Desktop,Job Seeker,29,Male,Tier 1,18,Completed,97.2,,,2022-06-13,61,15,6,6.3,3.7,7,True,False,,
LRN-12089,2023-10-25,2023-10,Web Development,Annual,24999,Debit Card,Social Media,Mobile,Student,20,Male,Tier 2,20,Completed,95.9,,,2024-03-13,53,18,5,10.1,3.8,10,True,True,361881.0,Tier 2
LRN-12090,2022-07-15,2022-07,UI/UX Design,Monthly,2999,Credit Card,Paid Ads,Desktop,Student,35,Other,Tier 2,18,Dropped,66.7,12.0,Content too difficult,2022-10-07,3,0,2,1.7,2.7,2,False,False,,
LRN-12091,2022-10-20,2022-10,UI/UX Design,Quarterly,7999,Credit Card,Social Media,Mobile,Freelancer,29,Other,Tier 3,18,Completed,96.9,,,2023-02-23,58,14,12,9.4,4.1,10,True,True,653776.0,Tier 2
LRN-12092,2023-01-01,2023-01,Web Development,Monthly,2999,UPI,Paid Ads,Mobile,Job Seeker,36,Other,Tier 2,20,Completed,99.6,,,2023-05-21,60,16,12,13.9,3.9,10,True,False,,
LRN-12093,2022-02-18,2022-02,Data Science & Analytics,Annual,24999,UPI,Social Media,Tablet,Student,20,Other,Tier 1,24,Completed,99.3,,,2022-08-05,91,24,4,9.2,5.6,7,True,True,991504.0,Tier 3
LRN-12094,2023-11-03,2023-11,Digital Marketing,Monthly,2999,Debit Card,Social Media,Mobile,Working Professional,36,Male,Tier 1,16,Completed,97.0,,,2024-02-23,61,13,5,8.3,4.8,8,True,True,555483.0,Tier 1
LRN-12095,2022-12-06,2022-12,UI/UX Design,Monthly,2999,Net Banking,Paid Ads,Desktop,Student,19,Other,Tier 3,18,Completed,99.6,,,2023-04-11,55,17,6,9.2,3.6,7,True,False,,
LRN-12096,2022-10-07,2022-10,Digital Marketing,Monthly,2999,Net Banking,Paid Ads,Mobile,Working Professional,36,Other,Tier 2,16,Completed,95.8,,,2023-01-27,47,16,5,13.1,6.3,8,True,True,567278.0,Tier 2
LRN-12097,2022-05-08,2022-05,UI/UX Design,Quarterly,7999,UPI,Email Campaign,Mobile,Student,28,Other,Tier 2,18,Dropped,27.8,5.0,Poor mentor support,2022-06-12,5,1,2,1.8,2.1,5,False,False,,
LRN-12098,2023-01-12,2023-01,UI/UX Design,Quarterly,7999,Net Banking,Referral,Mobile,Student,34,Other,Tier 3,18,Completed,98.7,,,2023-05-18,53,17,7,9.2,6.5,8,True,True,717406.0,Tier 2
LRN-12099,2023-03-24,2023-03,Digital Marketing,Quarterly,7999,Net Banking,Paid Ads,Mobile,Student,34,Female,Tier 1,16,Dropped,25.0,4.0,Got a job / no longer needed,2023-04-21,1,2,0,3.8,0.8,2,False,False,,
LRN-12100,2023-02-14,2023-02,Data Science & Analytics,Quarterly,7999,Credit Card,Paid Ads,Desktop,Job Seeker,35,Male,Tier 1,24,Completed,95.5,,,2023-08-01,83,24,10,10.6,4.3,7,True,True,677556.0,Tier 2
LRN-12101,2023-03-27,2023-03,Data Science & Analytics,Annual,24999,UPI,Email Campaign,Tablet,Working Professional,19,Female,Tier 1,24,Completed,99.9,,,2023-09-11,63,24,7,6.6,4.7,9,True,True,755095.0,Tier 2
LRN-12102,2023-01-31,2023-01,Web Development,Monthly,2999,Debit Card,Organic Search,Mobile,Working Professional,23,Male,Tier 1,20,Completed,95.4,,,2023-06-20,64,16,8,8.5,6.3,9,True,True,1149444.0,Tier 1
LRN-12103,2022-12-14,2022-12,Digital Marketing,Monthly,2999,Credit Card,Referral,Desktop,Student,29,Female,Tier 2,16,Dropped,12.5,2.0,Lost interest,2022-12-28,2,1,1,2.1,1.4,4,False,False,,
LRN-12104,2022-07-11,2022-07,UI/UX Design,Monthly,2999,UPI,Social Media,Mobile,Job Seeker,23,Other,Tier 1,18,Active,94.4,,,2022-11-07,50,12,4,10.0,2.2,7,False,False,,
LRN-12105,2023-05-24,2023-05,Digital Marketing,Quarterly,7999,Credit Card,Organic Search,Desktop,Job Seeker,30,Female,Tier 1,16,Completed,98.3,,,2023-09-13,58,12,9,9.8,5.0,8,True,True,1098006.0,Tier 3
LRN-12106,2023-12-10,2023-12,UI/UX Design,Quarterly,7999,Net Banking,Organic Search,Tablet,Working Professional,33,Other,Tier 2,18,Active,94.4,,,2024-04-07,44,7,4,8.7,3.9,6,False,False,,
LRN-12107,2023-05-25,2023-05,Data Science & Analytics,Monthly,2999,Credit Card,Social Media,Tablet,Student,27,Male,Tier 2,24,Completed,96.5,,,2023-11-09,92,21,9,13.1,6.4,10,True,True,1055476.0,Startup
LRN-12108,2023-01-12,2023-01,UI/UX Design,Monthly,2999,Debit Card,Paid Ads,Desktop,Student,37,Male,Tier 2,18,Completed,96.6,,,2023-05-18,55,14,12,8.8,5.7,7,True,True,357801.0,Startup
LRN-12109,2023-06-16,2023-06,Data Science & Analytics,Annual,24999,Debit Card,Paid Ads,Mobile,Student,22,Male,Tier 2,24,Completed,95.5,,,2023-12-01,68,22,7,10.3,6.1,7,True,True,381051.0,Startup
LRN-12110,2022-10-01,2022-10,Digital Marketing,Monthly,2999,Debit Card,Social Media,Desktop,Student,19,Male,Tier 2,16,Dropped,62.5,10.0,Technical issues,2022-12-10,11,2,1,4.0,2.3,4,False,False,,
LRN-12111,2022-03-26,2022-03,Web Development,Annual,24999,Credit Card,Organic Search,Desktop,Student,24,Female,Tier 3,20,Dropped,60.0,12.0,Poor mentor support,2022-06-18,4,2,3,1.9,1.2,4,False,False,,
LRN-12112,2023-03-11,2023-03,UI/UX Design,Monthly,2999,UPI,Organic Search,Tablet,Student,32,Female,Tier 1,18,Completed,95.4,,,2023-07-15,61,16,10,6.4,5.1,9,True,True,1085778.0,Tier 2
LRN-12113,2022-03-22,2022-03,Web Development,Monthly,2999,Debit Card,Social Media,Mobile,Freelancer,34,Female,Tier 1,20,Completed,98.8,,,2022-08-09,57,16,10,12.0,4.3,9,True,True,385371.0,Tier 3
LRN-12114,2023-03-17,2023-03,Digital Marketing,Monthly,2999,UPI,Social Media,Tablet,Working Professional,26,Other,Tier 2,16,Dropped,43.8,7.0,Poor mentor support,2023-05-05,4,0,0,4.8,1.9,1,False,False,,
LRN-12115,2023-09-09,2023-09,UI/UX Design,Quarterly,7999,Net Banking,Social Media,Mobile,Student,35,Male,Tier 3,18,Completed,98.5,,,2024-01-13,55,16,8,9.9,6.0,8,True,True,1086241.0,Tier 2
LRN-12116,2022-07-04,2022-07,UI/UX Design,Monthly,2999,Debit Card,Organic Search,Desktop,Working Professional,30,Male,Tier 3,18,Completed,96.2,,,2022-11-07,66,17,9,6.4,6.5,8,True,True,436619.0,Startup
LRN-12117,2023-07-13,2023-07,Data Science & Analytics,Quarterly,7999,Debit Card,Referral,Desktop,Student,19,Other,Tier 2,24,Completed,95.1,,,2023-12-28,82,19,9,9.9,5.2,7,True,True,818621.0,Tier 3
LRN-12118,2022-10-28,2022-10,UI/UX Design,Monthly,2999,Credit Card,Social Media,Mobile,Job Seeker,38,Other,Tier 3,18,Completed,97.1,,,2023-03-03,65,14,5,10.8,6.1,7,True,False,,
LRN-12119,2022-11-25,2022-11,UI/UX Design,Monthly,2999,Debit Card,Social Media,Desktop,Working Professional,35,Other,Tier 3,18,Dropped,5.6,1.0,Financial reasons,2022-12-02,1,0,0,1.2,2.2,1,False,False,,
LRN-12120,2022-04-16,2022-04,UI/UX Design,Annual,24999,Net Banking,Referral,Desktop,Student,24,Male,Tier 1,18,Completed,96.6,,,2022-08-20,60,17,6,8.8,6.0,8,True,True,710745.0,Startup
LRN-12121,2022-03-23,2022-03,UI/UX Design,Monthly,2999,UPI,Referral,Desktop,Job Seeker,27,Male,Tier 1,18,Dropped,22.2,4.0,Technical issues,2022-04-20,8,0,1,1.4,2.1,2,False,False,,
LRN-12122,2022-12-02,2022-12,UI/UX Design,Annual,24999,UPI,Email Campaign,Mobile,Job Seeker,23,Male,Tier 2,18,Completed,97.2,,,2023-04-07,52,17,8,6.9,5.4,10,True,True,1093345.0,Tier 3
LRN-12123,2023-11-08,2023-11,Web Development,Monthly,2999,Net Banking,Email Campaign,Mobile,Job Seeker,29,Male,Tier 3,20,Active,5.0,,,2023-11-15,3,1,3,7.8,4.6,8,False,False,,
LRN-12124,2022-10-30,2022-10,UI/UX Design,Monthly,2999,UPI,Social Media,Desktop,Student,25,Female,Tier 2,18,Completed,96.1,,,2023-03-05,68,14,10,13.7,5.9,7,True,True,505805.0,Tier 1
LRN-12125,2022-11-10,2022-11,Digital Marketing,Monthly,2999,Credit Card,Organic Search,Mobile,Student,34,Female,Tier 1,16,Active,68.8,,,2023-01-26,17,5,3,5.8,4.0,8,False,False,,
LRN-12126,2023-04-02,2023-04,Digital Marketing,Quarterly,7999,Credit Card,Organic Search,Mobile,Freelancer,24,Male,Tier 3,16,Active,56.2,,,2023-06-04,20,4,5,8.3,5.1,7,False,False,,
LRN-12127,2023-09-10,2023-09,Data Science & Analytics,Annual,24999,Net Banking,Organic Search,Desktop,Student,34,Male,Tier 3,24,Active,75.0,,,2024-01-14,41,15,2,6.4,2.6,6,False,False,,
LRN-12128,2023-03-13,2023-03,Data Science & Analytics,Monthly,2999,UPI,Organic Search,Desktop,Working Professional,38,Other,Tier 1,24,Completed,95.5,,,2023-08-28,74,19,11,12.7,4.4,8,True,True,556928.0,Tier 2
LRN-12129,2022-06-20,2022-06,Digital Marketing,Annual,24999,Debit Card,Paid Ads,Desktop,Working Professional,22,Male,Tier 2,16,Completed,98.4,,,2022-10-10,58,14,10,7.4,6.0,9,True,True,810976.0,Startup
LRN-12130,2023-12-08,2023-12,Data Science & Analytics,Monthly,2999,UPI,Email Campaign,Mobile,Job Seeker,35,Male,Tier 3,24,Active,75.0,,,2024-04-12,50,8,6,3.9,3.8,8,False,False,,
LRN-12131,2023-03-31,2023-03,Web Development,Quarterly,7999,UPI,Social Media,Mobile,Freelancer,23,Other,Tier 3,20,Completed,97.4,,,2023-08-18,67,17,9,10.1,5.7,8,True,True,739124.0,Tier 2
LRN-12132,2022-12-26,2022-12,Digital Marketing,Monthly,2999,UPI,Organic Search,Mobile,Freelancer,31,Female,Tier 1,16,Active,6.2,,,2023-01-02,2,0,2,3.6,4.0,6,False,False,,
LRN-12133,2023-04-03,2023-04,UI/UX Design,Quarterly,7999,Credit Card,Email Campaign,Desktop,Working Professional,26,Male,Tier 2,18,Completed,98.6,,,2023-08-07,71,15,8,11.5,4.2,10,True,False,,
LRN-12134,2022-02-13,2022-02,UI/UX Design,Monthly,2999,UPI,Social Media,Desktop,Student,32,Male,Tier 3,18,Dropped,66.7,12.0,Lack of time,2022-05-08,10,2,1,0.7,0.9,1,False,False,,
LRN-12135,2022-12-28,2022-12,UI/UX Design,Monthly,2999,Net Banking,Social Media,Desktop,Student,32,Other,Tier 1,18,Completed,95.7,,,2023-05-03,70,16,4,12.1,6.3,8,True,True,985336.0,Tier 1
LRN-12136,2023-09-22,2023-09,Web Development,Monthly,2999,Debit Card,Referral,Mobile,Student,33,Male,Tier 3,20,Dropped,5.0,1.0,Lost interest,2023-09-29,4,0,1,1.9,2.9,3,False,False,,
LRN-12137,2023-03-22,2023-03,Data Science & Analytics,Annual,24999,Credit Card,Referral,Desktop,Freelancer,32,Other,Tier 3,24,Active,37.5,,,2023-05-24,17,5,4,5.3,4.5,8,False,False,,
LRN-12138,2022-10-09,2022-10,Data Science & Analytics,Annual,24999,Debit Card,Social Media,Tablet,Student,29,Female,Tier 1,24,Active,50.0,,,2023-01-01,20,6,6,7.7,3.5,7,False,False,,
LRN-12139,2023-10-17,2023-10,Data Science & Analytics,Quarterly,7999,UPI,Organic Search,Desktop,Working Professional,29,Other,Tier 2,24,Dropped,4.2,1.0,Lack of time,2023-10-24,1,0,2,4.4,0.7,1,False,False,,
LRN-12140,2022-02-28,2022-02,Digital Marketing,Quarterly,7999,Credit Card,Social Media,Mobile,Working Professional,27,Female,Tier 3,16,Completed,97.6,,,2022-06-20,40,12,4,6.3,4.4,7,True,True,782373.0,Tier 2
LRN-12141,2022-03-18,2022-03,Digital Marketing,Monthly,2999,Debit Card,Social Media,Desktop,Student,36,Female,Tier 1,16,Completed,95.1,,,2022-07-08,57,16,6,12.9,4.7,8,True,True,792553.0,Tier 1
LRN-12142,2023-11-19,2023-11,Web Development,Quarterly,7999,Debit Card,Referral,Desktop,Student,35,Male,Tier 1,20,Dropped,50.0,10.0,Got a job / no longer needed,2024-01-28,12,1,2,0.8,2.2,3,False,False,,
LRN-12143,2023-10-15,2023-10,Digital Marketing,Quarterly,7999,Net Banking,Organic Search,Mobile,Student,21,Female,Tier 1,16,Completed,98.4,,,2024-02-04,55,15,10,13.0,6.0,7,True,False,,
LRN-12144,2023-02-20,2023-02,Web Development,Quarterly,7999,UPI,Paid Ads,Mobile,Working Professional,34,Male,Tier 1,20,Completed,96.9,,,2023-07-10,63,20,8,13.4,4.3,10,True,True,1148050.0,Startup
LRN-12145,2023-01-08,2023-01,Web Development,Monthly,2999,Net Banking,Organic Search,Desktop,Student,35,Male,Tier 3,20,Dropped,50.0,10.0,Poor mentor support,2023-03-19,15,5,1,1.7,2.4,3,False,False,,
LRN-12146,2023-06-10,2023-06,UI/UX Design,Annual,24999,UPI,Paid Ads,Mobile,Freelancer,37,Male,Tier 2,18,Completed,99.2,,,2023-10-14,61,18,8,6.2,3.5,9,True,True,1147694.0,Startup
LRN-12147,2023-11-27,2023-11,Digital Marketing,Annual,24999,UPI,Paid Ads,Desktop,Student,28,Other,Tier 2,16,Dropped,25.0,4.0,Lack of time,2023-12-25,8,0,3,2.3,2.1,4,False,False,,
LRN-12148,2022-06-13,2022-06,UI/UX Design,Annual,24999,Debit Card,Email Campaign,Mobile,Student,26,Female,Tier 3,18,Completed,97.8,,,2022-10-17,72,18,11,7.0,3.9,10,True,True,806358.0,Startup
LRN-12149,2022-02-01,2022-02,UI/UX Design,Monthly,2999,Debit Card,Paid Ads,Desktop,Student,22,Other,Tier 1,18,Completed,96.9,,,2022-06-07,53,15,9,10.6,5.4,8,True,True,806370.0,Startup
LRN-12150,2022-05-27,2022-05,UI/UX Design,Annual,24999,Credit Card,Social Media,Mobile,Freelancer,33,Female,Tier 2,18,Completed,96.9,,,2022-09-30,65,17,7,12.4,5.7,10,True,True,1043710.0,Tier 2
LRN-12151,2023-09-15,2023-09,Digital Marketing,Quarterly,7999,Debit Card,Email Campaign,Tablet,Job Seeker,27,Male,Tier 1,16,Completed,99.2,,,2024-01-05,41,13,9,14.0,5.7,7,True,True,645802.0,Tier 2
LRN-12152,2023-11-26,2023-11,Digital Marketing,Monthly,2999,Net Banking,Social Media,Mobile,Working Professional,25,Female,Tier 1,16,Active,93.8,,,2024-03-10,45,10,3,5.4,3.2,8,False,False,,
